userid,tmdb_id,movieid,popularity,vote_average,rating
109962,86667,grip+of+the+strangler+1958,0.487567,6.3,3
226045,150778,so+proudly+we+hail+1943,0.773279,5.7,3
394147,82702,how+to+train+your+dragon+2+2014,12.256689,7.6,4
23731,863,toy+story+2+1999,17.547693,7.3,5
446589,388182,++++2013,0.070407,10.0,4
352367,553,dogville+2003,9.808595,7.6,3
360206,218329,breakout+2013,7.152793,4.3,3
280462,926,galaxy+quest+1999,15.831374,6.9,3
344125,10654,hair+1979,5.259089,7.3,3
409917,275,fargo+1996,12.61469,7.7,4
268782,10067,the+shaggy+dog+2006,4.878907,4.5,2
152048,10322,being+there+1979,12.320636,7.7,4
220642,18988,the+lion+in+winter+1968,7.056355,7.6,4
193321,253849,john+doe+vigilante+2014,2.538745,6.7,4
363019,90228,yoyo+1965,0.591262,5.9,3
90629,32234,doppelganger+2003,0.542608,7.4,5
400363,40213,new+dragon+gate+inn+1992,3.677943,7.4,3
49008,139405,across+the+sea+of+time+1995,0.114469,3.5,3
295835,637,life+is+beautiful+1997,39.39497,8.3,3
244074,159014,20+feet+from+stardom+2013,8.283621,7.4,4
23298,210577,gone+girl+2014,154.801009,7.9,4
295843,14069,the+girl+who+leapt+through+time+2006,12.430158,7.8,3
259587,603,the+matrix+1999,33.366332,7.9,4
276416,13550,the+changeling+1980,5.821597,7.0,4
355755,117258,look+whats+happened+to+rosemarys+baby+1976,1.250603,2.0,2
114001,11880,dog+soldiers+2002,10.073784,6.7,4
84494,90980,on+our+merry+way+1948,0.608104,6.0,5
345722,100402,captain+america+the+winter+soldier+2014,18.717704,7.6,4
300373,926,galaxy+quest+1999,15.831374,6.9,4
159932,24982,ghosts+of+the+abyss+2003,4.835446,7.1,3
174968,161602,calling+bulldog+drummond+1951,0.380778,6.0,4
403446,104062,the+last+farm+2004,0.385759,7.6,4
299937,78,blade+runner+1982,96.272374,7.9,5
302575,24807,mr.+deeds+goes+to+town+1936,3.85412,7.3,4
236845,359195,13+fighting+men+1960,0.070647,0.0,3
238841,26326,rock+n+roll+high+school+1979,3.019609,6.6,3
189505,1895,star+wars+episode+iii+-+revenge+of+the+sith+2005,13.165421,7.1,3
400638,14197,my+sassy+girl+2008,6.318475,6.1,4
268011,87,indiana+jones+and+the+temple+of+doom+1984,15.802306,7.1,4
427702,148353,work+in+progress+2001,0.65959,7.2,4
133866,42481,the+goalies+anxiety+at+the+penalty+kick+1972,0.769053,3.5,4
344973,11324,shutter+island+2010,15.813629,7.8,4
435422,30082,forty+shades+of+blue+2005,0.632369,6.0,4
366287,43511,higher+and+higher+1943,0.041727,6.0,3
378155,348,alien+1979,23.37742,7.9,5
307701,11460,red+eye+2005,6.336927,6.2,3
170089,10193,toy+story+3+2010,16.96647,7.6,4
260355,15920,autumn+spring+2001,0.5724,7.0,4
17584,18755,pigs+2007,4.85165,4.3,3
318048,581,dances+with+wolves+1990,11.654349,7.6,4
435519,121986,frances+ha+2013,8.471415,7.3,4
171038,6691,priceless+2006,6.18064,6.4,4
312208,22874,indiscreet+1958,1.407538,6.3,4
439858,217,indiana+jones+and+the+kingdom+of+the+crystal+skull+2008,12.577266,5.7,2
164699,198287,after+the+dark+2013,7.113372,6.2,2
200419,40074,alucarda+1977,2.363613,6.7,3
7980,828,the+day+the+earth+stood+still+1951,9.360003,7.3,3
409642,37495,four+lions+2010,11.934045,7.1,5
40350,12445,harry+potter+and+the+deathly+hallows+part+2+2011,24.990737,7.9,5
187322,10208,muppets+from+space+1999,7.531668,5.8,2
295199,197,braveheart+1995,20.755149,7.7,4
405836,82792,pepe+1960,0.300826,3.5,3
270705,51739,the+secret+world+of+arrietty+2010,8.636052,7.4,4
95347,40227,playing+for+keeps+1986,0.076591,5.0,3
215559,19035,dimensions+of+dialogue+1983,1.471078,7.5,3
36889,71329,yeelen+1987,1.322729,6.5,4
389443,83817,madam+satan+1930,0.20618,3.8,5
256985,133200,masquerade+2012,3.291016,7.4,3
165,762,monty+python+and+the+holy+grail+1975,10.43389,7.8,3
151814,22140,the+kingdom+ii+1997,0.553169,6.7,5
192960,36351,light+sleeper+1992,7.468807,5.7,4
283960,49167,ali+zaoua+prince+of+the+streets+2000,0.76225,6.3,3
326271,11307,the+world+according+to+garp+1982,5.036929,6.9,3
68207,808,shrek+2001,17.987728,7.3,4
330847,14643,boot+camp+2008,4.432452,6.1,3
105912,28026,prey+for+rock++roll+2003,0.834421,4.3,4
183353,124614,the+convent+1995,1.606957,6.5,3
154631,29914,randy++the+mob+2007,0.434371,4.8,4
365927,20880,midnight+chronicles+2008,0.514069,3.8,4
146166,24274,dead++buried+1981,3.891243,6.1,3
62749,89800,harmful+insect+2001,0.487234,7.0,3
26662,19155,before+the+rain+1994,3.525649,7.7,5
165593,14933,the+truth+about+love+2005,1.687672,4.2,4
55579,107985,the+worlds+end+2013,9.830382,6.7,4
139003,20766,the+road+2009,14.958098,6.8,3
298400,52480,texas+across+the+river+1966,0.3214,5.7,4
414606,11548,batteries+not+included+1987,11.492174,6.3,4
193470,278,the+shawshank+redemption+1994,51.645403,8.5,5
52728,16119,cinderella+iii+a+twist+in+time+2007,6.961912,6.0,4
229646,47295,better+living+through+circuitry+1999,0.076126,4.0,3
415785,13183,watchmen+2009,16.551503,7.0,4
128663,607,men+in+black+1997,15.781024,6.9,4
338494,40876,down+to+the+bone+2004,1.325494,6.5,4
256408,83761,life+and+nothing+more...+1992,1.183477,6.9,4
166031,14308,i+am+trying+to+break+your+heart+2002,0.998704,8.0,4
395923,14128,cinderella+ii+dreams+come+true+2002,8.002712,5.5,3
108982,33250,real+life+1979,4.768672,6.1,5
111470,621,grease+1978,7.854899,7.2,3
402169,30995,i+was+a+teenage+zombie+1987,0.920734,4.0,3
139540,5336,sal_+or+the+120+days+of+sodom+1975,7.705479,6.4,3
108054,9812,thursday+1998,4.311326,7.0,4
268983,11143,tai-chi+master+1993,3.193491,7.0,3
92182,34505,bill+hicks+relentless+1992,0.853196,8.7,4
306599,60708,southern+district+2009,0.22964,5.6,4
444981,24428,the+avengers+2012,89.887648,7.4,5
269647,53975,new+wave+2008,0.15538,6.0,4
242387,20849,possessed+1947,3.122447,6.8,4
66067,429,the+good_+the+bad+and+the+ugly+1966,16.788787,8.1,3
276381,42482,elvis+on+tour+1972,0.0339,7.1,3
362500,177572,big+hero+6+2014,213.849907,7.8,5
156418,146596,gelosia+1953,0.297798,3.0,3
120317,16559,the+picture+of+dorian+gray+1945,9.080158,7.5,4
28412,99006,live+nude+girls+unite+2000,0.001272,0.0,3
222916,26578,the+falcon+and+the+snowman+1985,4.690847,6.5,3
251698,238636,the+purge+anarchy+2014,27.756026,6.6,3
42293,50091,boys+life+2+1997,0.060645,5.0,4
156728,574,the+man+who+knew+too+much+1956,12.547763,7.3,3
90041,308024,the+overnight+2015,7.834161,6.1,4
98137,6145,fracture+2007,10.113628,7.1,4
278380,106646,the+wolf+of+wall+street+2013,16.382422,7.9,5
33164,238,the+godfather+1972,41.109264,8.5,4
294061,3170,bambi+1942,13.698132,6.8,3
410014,117924,somewhere+between+2012,0.762853,6.8,3
164243,137113,edge+of+tomorrow+2014,31.982986,7.6,4
198845,21717,big+jake+1971,4.175526,6.8,4
241840,2117,sophie+scholl+the+final+days+2005,4.972236,7.1,4
401161,79224,war+of+the+arrows+2011,7.030308,6.7,5
186602,605,the+matrix+revolutions+2003,15.368205,6.4,3
384349,149145,les+hautes+solitudes+1974,0.378577,7.8,4
437850,83660,paradise+lost+3+purgatory+2011,2.84239,7.6,5
342326,3041,in+bed+2005,1.029472,5.1,3
53027,152603,only+lovers+left+alive+2013,13.594992,7.2,4
199059,46689,waste+land+2010,2.627643,7.6,5
104098,16869,inglourious+basterds+2009,16.89564,7.9,5
296219,163659,cochochi+2007,0.564956,5.0,3
101706,275905,bells+of+capistrano+1942,0.188199,0.0,2
357289,16138,r-point+2004,2.004405,6.3,5
75165,76297,alls+faire+in+love+2009,0.531051,6.3,3
109792,24428,the+avengers+2012,89.887648,7.4,4
429147,198277,begin+again+2013,10.289628,7.3,3
96551,106646,the+wolf+of+wall+street+2013,16.382422,7.9,4
63128,981,the+philadelphia+story+1940,8.888069,7.7,5
68238,4599,raising+helen+2004,12.448933,5.9,4
339629,11360,dumbo+1941,14.655879,6.8,4
411266,857,saving+private+ryan+1998,21.758054,7.9,4
416853,24428,the+avengers+2012,89.887648,7.4,4
154486,85,raiders+of+the+lost+ark+1981,19.901576,7.7,4
228365,561,constantine+2005,9.615691,6.6,3
407281,8619,master+and+commander+the+far+side+of+the+world+2003,8.693298,6.9,3
106762,44986,the+great+ecstasy+of+robert+carmichael+2005,0.370733,5.6,4
354841,76338,thor+the+dark+world+2013,34.905447,6.8,3
9150,128,princess+mononoke+1997,17.166725,8.2,5
342421,12092,alice+in+wonderland+1951,16.488937,7.0,4
291132,43599,employees+entrance+1933,0.26519,5.5,4
194303,46541,game+of+death+2010,4.145285,4.8,3
1484,4935,howls+moving+castle+2004,16.136048,8.2,4
125368,37797,whisper+of+the+heart+1995,10.550235,7.7,4
24516,280,terminator+2+judgment+day+1991,22.661695,7.7,4
111779,242095,the+signal+2014,8.536786,5.8,3
53248,42729,a+study+in+terror+1965,1.02411,6.4,3
200173,65603,nightwing+1979,0.000844,5.8,4
153111,7736,katzelmacher+1969,1.3981,6.7,4
241982,262,the+king+of+comedy+1982,9.093411,7.6,4
302341,11455,up+in+smoke+1978,7.194364,6.7,3
314865,30959,kwaidan+1964,4.130372,7.5,4
290098,122917,the+hobbit+the+battle+of+the+five+armies+2014,31.718977,7.1,4
17037,769,goodfellas+1990,15.424092,8.2,3
130059,71622,atrocious+2010,4.194524,5.2,3
398230,67913,the+guard+2011,11.256636,6.8,4
175084,31067,fail+safe+2000,1.583899,7.0,4
196337,16560,tap+1989,0.879566,6.0,3
446780,56321,toto+the+hero+1991,2.582899,6.9,1
261302,203321,not+another+happy+ending+2013,2.917593,6.1,3
65630,58515,the+lost+thing+2010,2.113402,6.6,4
375669,53232,five+and+ten+1931,0.051534,8.0,4
19190,33806,the+misfortunates+2009,3.961008,7.3,5
298733,15370,the+cat+returns+2002,11.639023,7.2,4
241966,10515,castle+in+the+sky+1986,11.061551,7.8,4
43023,157336,interstellar+2014,32.213481,8.1,4
384874,44398,the+black+rose+1950,0.478484,6.9,3
115837,20352,despicable+me+2010,22.274502,7.1,4
50649,79829,for+neda+2010,0.242245,5.5,4
21519,269200,plastic+paradise+the+great+pacific+garbage+patch+2013,0.223348,6.2,4
218420,9959,freedomland+2006,5.388535,5.2,3
358492,2302,avalon+1990,1.949265,6.0,4
38533,497,the+green+mile+1999,19.96678,8.2,4
29530,27845,trees+lounge+1996,3.464286,6.7,5
71470,854,the+mask+1994,14.13488,6.6,4
253719,7551,dj+vu+2006,14.922904,6.6,3
408661,10674,mulan+1998,21.180857,7.6,4
52385,10193,toy+story+3+2010,16.96647,7.6,4
74826,128,princess+mononoke+1997,17.166725,8.2,4
398721,4935,howls+moving+castle+2004,16.136048,8.2,4
71097,35176,kill+me+later+2001,0.563767,6.0,3
191096,27118,the+hound+of+the+baskervilles+1939,2.722222,7.3,4
387869,62,2001+a+space+odyssey+1968,22.494622,7.9,4
305998,27357,fallen+art+2004,0.481611,7.6,4
339713,10683,happiness+1998,5.493697,7.4,5
176279,293198,the+road+to+brown+1989,0.0,0.0,3
368702,173908,sunlight+jr.+2013,9.471018,5.1,2
428182,69735,batman+year+one+2011,5.031094,7.1,3
203846,16241,the+boys+from+brazil+1978,5.923299,6.6,5
216324,18269,lady+and+the+tramp+ii+scamps+adventure+2001,9.672521,6.0,3
78910,159128,we+are+what+we+are+2013,7.859837,5.5,3
316143,23101,topper+1937,3.1574,6.2,4
330957,41834,journey+of+hope+1990,0.022568,7.7,5
144349,16820,fx2+1991,3.186817,5.8,3
18027,114888,love+before+breakfast+1936,0.944682,5.0,4
100585,265189,force+majeure+2014,12.165685,6.8,3
215581,5206,the+boss+of+it+all+2006,4.066106,6.8,4
378985,91343,its+a+small+world+1950,0.240885,6.0,4
403992,126132,the+act+of+seeing+with+ones+own+eyes+1971,0.497952,7.1,4
143641,675,harry+potter+and+the+order+of+the+phoenix+2007,21.3643,7.4,4
332923,1162,the+miracle+worker+1962,4.368765,7.5,4
119384,115531,the+power+and+the+glory+1961,0.162939,0.0,4
224521,55725,win+win+2011,4.480723,6.7,3
321684,73265,campus+man+1987,0.000844,5.2,3
31109,13223,gran+torino+2008,14.794228,7.8,5
206723,36998,the+eighth+day+1996,2.887239,7.0,4
190329,46510,the+high+sign+1921,0.908985,7.2,4
145557,200,star+trek+insurrection+1998,9.538877,6.3,4
119588,4951,10+things+i+hate+about+you+1999,12.069966,7.3,3
236912,4552,a+tale+of+two+sisters+2003,6.247028,7.0,5
290640,32657,percy+jackson++the+olympians+the+lightning+thief+2010,9.785895,6.0,5
179295,13008,an+american+crime+2007,7.478007,7.3,3
200939,680,pulp+fiction+1994,140.950236,8.3,4
38431,497,the+green+mile+1999,19.96678,8.2,5
116722,137563,a+band+called+death+2013,2.690008,7.1,4
216116,242582,nightcrawler+2014,21.277073,7.6,4
180653,11319,the+rescuers+1977,11.32442,6.7,5
41933,29424,hungry+wives+1972,1.633103,5.4,4
87118,9962,the+good+girl+2002,4.388338,6.1,3
241212,27554,the+panic+in+needle+park+1971,8.802676,6.5,3
41630,77172,pride+and+prejudice+1980,0.073979,6.8,3
191289,84355,your+sisters+sister+2011,10.850569,6.5,4
371991,97088,the+great+sacrifice+1944,0.128118,6.0,4
229037,9737,bad+boys+1995,9.262184,6.5,4
3546,6795,zathura+a+space+adventure+2005,10.695639,6.1,2
240614,19316,saving+face+2004,3.08291,6.8,4
403955,38414,fresh+bait+1995,1.343707,6.7,2
432293,207703,kingsman+the+secret+service+2015,28.224212,7.6,3
134553,82631,wont+back+down+2012,2.401289,5.8,3
129892,24133,one-eyed+monster+2008,2.410649,5.2,4
272957,20526,tron+legacy+2010,21.259,6.3,4
379163,17209,madhouse+2004,2.88883,5.6,4
354915,42561,against+the+current+2009,1.71344,5.6,3
202315,38964,stolen+face+1952,0.10767,3.5,4
62750,49685,im+going+home+2001,1.789982,6.1,3
169810,87516,oldboy+2013,7.882353,5.9,3
136339,585,monsters_+inc.+2001,26.419962,7.5,4
169261,1402,the+pursuit+of+happyness+2006,20.981716,7.7,4
103940,12531,the+apartment+1996,6.228174,6.5,4
319577,75964,george+harrison+living+in+the+material+world+2011,3.117495,7.8,4
53358,12445,harry+potter+and+the+deathly+hallows+part+2+2011,24.990737,7.9,4
287627,425,ice+age+2002,17.328902,7.1,4
213308,4488,friday+the+13th+1980,12.146747,6.4,3
388144,120,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,32.070725,8.0,4
104047,81634,jean+gentil+2012,0.085868,5.0,4
322024,673,harry+potter+and+the+prisoner+of+azkaban+2004,28.460276,7.7,3
146170,155,the+dark+knight+2008,123.167259,8.3,5
161399,11927,manhunt+2008,2.008136,5.3,4
13514,919,blood+the+last+vampire+2000,2.925291,6.6,5
408483,62177,brave+2012,15.876341,6.7,3
259825,127585,x-men+days+of+future+past+2014,26.058586,7.5,4
425686,73943,388+arletta+avenue+2011,3.86712,4.9,5
130814,11444,the+closet+2001,6.186121,6.2,2
415052,47060,the+hole+1998,0.578245,7.2,4
12981,12092,alice+in+wonderland+1951,16.488937,7.0,4
108941,73335,marriage+retreat+2011,0.27922,5.5,3
341245,2015,secret+sunshine+2007,2.899364,6.3,3
278646,58925,mr.+klein+1976,6.298305,7.3,4
49645,218,the+terminator+1984,19.293562,7.4,4
427497,33913,tomorrow+at+dawn+2009,0.398101,6.3,4
387168,72962,george++a.j.+2009,3.720354,5.9,3
283523,22,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,47.326665,7.5,5
414041,17657,ice+station+zebra+1968,4.03039,6.2,2
280203,57158,the+hobbit+the+desolation+of+smaug+2013,20.644776,7.6,2
164994,57800,ice+age+continental+drift+2012,13.26958,6.2,3
140671,270946,penguins+of+madagascar+2014,22.201607,6.5,4
266598,9016,treasure+planet+2002,16.141913,7.2,3
57035,88,dirty+dancing+1987,14.044122,7.1,3
168147,11119,fortress+2+1999,2.603049,4.6,3
259585,47075,samson+and+delilah+2009,0.727165,5.7,3
368891,238636,the+purge+anarchy+2014,27.756026,6.6,3
358104,8290,dont+look+now+were+being+shot+at+1966,7.727202,7.8,4
56529,5155,ossessione+1943,2.112961,7.0,4
286096,782,gattaca+1997,12.89312,7.5,3
187243,36432,art++copy+2009,0.655022,7.0,5
60838,21712,mind+game+2004,3.586257,8.0,4
155607,77951,walking+with+dinosaurs+2013,8.883866,5.2,3
69018,22434,if+looks+could+kill+1991,3.894815,5.6,3
277026,14269,polyester+1981,5.430699,6.4,4
306193,8833,double+trouble+1984,6.744702,6.6,3
54700,16328,johnny+got+his+gun+1971,4.261661,7.2,3
238655,8587,the+lion+king+1994,21.605761,8.0,3
310660,71688,the+iron+lady+2011,7.421245,6.2,3
254863,14196,garden+party+2008,2.061031,4.9,3
62373,44115,127+hours+2010,11.176797,7.0,3
228331,61410,spud+2010,1.539813,7.3,4
342524,128857,apollo+13+to+the+edge+and+back+1994,0.002384,0.0,3
64251,2062,ratatouille+2007,20.50803,7.5,5
7885,45715,the+kings+of+mykonos+2010,0.864925,5.9,4
198670,64559,the+swindle+1997,0.760098,6.4,4
71395,238006,utopia+2013,0.783818,5.3,4
27782,20352,despicable+me+2010,22.274502,7.1,5
160736,745,the+sixth+sense+1999,18.449169,7.7,4
322449,278,the+shawshank+redemption+1994,51.645403,8.5,5
270738,9928,robots+2005,12.949715,6.0,4
308962,12445,harry+potter+and+the+deathly+hallows+part+2+2011,24.990737,7.9,4
324658,661,the+marriage+of+maria+braun+1979,2.617272,7.1,4
287562,13402,re-cycle+2006,3.062052,6.6,3
212790,9509,man+on+fire+2004,9.635691,7.3,4
403414,662,la+jete+1962,7.282665,7.9,3
199362,1923,twin+peaks+fire+walk+with+me+1992,8.736538,7.3,4
231101,16605,somersault+2004,1.623367,6.2,3
134340,26765,mr.+warmth+the+don+rickles+project+2007,1.590689,6.1,4
370885,202241,mildred+pierce+2011,3.010129,7.3,4
190805,14047,the+great+debaters+2007,8.735448,6.9,4
302194,294132,results+2015,3.967229,5.2,4
7507,21512,the+blood+of+heroes+1989,10.3371,5.9,4
308258,415072,hi-yo+silver+1940,0.001438,0.0,3
447173,173294,papadopoulos++sons+2012,6.60279,5.7,4
368989,13417,kronks+new+groove+2005,7.680092,6.0,3
300404,41678,the+oak+1992,0.515354,5.9,3
315883,13,forrest+gump+1994,48.307194,8.2,5
116431,279,amadeus+1984,12.677592,7.8,4
21810,11857,orange+county+2002,4.582365,6.0,3
163019,71139,jam+2007,0.055485,0.0,3
77154,197489,the+four+feathers+1978,1.267188,5.4,3
284344,260,the+39+steps+1935,5.865697,7.4,4
343646,67217,signs+of+life+1968,1.245559,6.5,3
231313,10409,strictly+ballroom+1992,3.233531,6.2,4
209028,72856,hallelujah+1929,0.080599,2.5,5
367635,31183,the+magical+legend+of+the+leprechauns+1999,2.043987,6.7,4
147082,10518,marathon+man+1976,6.006812,7.2,3
161144,49291,time+and+tide+2000,2.587753,5.9,3
206736,122,the+lord+of+the+rings+the+return+of+the+king+2003,29.324358,8.1,4
182383,800,los+olvidados+1950,3.563355,7.9,4
10602,9583,divine+secrets+of+the+ya-ya+sisterhood+2002,4.327218,5.6,2
40138,11558,silver+streak+1976,8.254209,6.8,3
170843,149,akira+1988,10.888917,7.8,4
4361,17889,anchors+aweigh+1945,4.35038,6.3,4
126111,13926,reds+dream+1987,3.907112,6.3,4
62333,118340,guardians+of+the+galaxy+2014,53.291601,7.9,4
253885,521,dial+m+for+murder+1954,7.853231,7.9,3
232925,322,mystic+river+2003,12.602438,7.6,3
319110,762,monty+python+and+the+holy+grail+1975,10.43389,7.8,4
27801,210577,gone+girl+2014,154.801009,7.9,5
192936,272,batman+begins+2005,28.505341,7.5,3
26145,54714,the+trials+of+henry+kissinger+2002,0.299669,6.3,4
1996,23574,what+a+way+to+go+1964,1.706828,7.2,4
341604,26444,death+hunt+1981,5.674684,6.1,3
262894,3543,bagdad+cafe+1987,5.289632,7.0,4
324,51371,battling+butler+1926,1.09569,5.7,4
211344,21810,adam++paul+2004,3.311706,6.9,3
59167,36871,late+chrysanthemums+1954,0.508473,7.3,2
120907,40894,lover+come+back+1961,5.076113,6.5,4
127607,14580,the+big+heat+1953,8.48839,7.9,5
92646,129,spirited+away+2001,41.048867,8.3,5
240599,22682,how+to+succeed+in+business+without+really+trying+1967,3.014635,6.6,4
402182,10235,alexander+nevsky+1938,1.915541,6.8,4
131077,680,pulp+fiction+1994,140.950236,8.3,5
183202,149,akira+1988,10.888917,7.8,4
178345,10867,malena+2000,9.490512,6.9,3
367737,557,spider-man+2002,29.413341,6.8,4
339786,13313,beauty+and+the+beast+the+enchanted+christmas+1997,8.169404,5.9,3
213863,694,the+shining+1980,19.611589,8.1,4
33640,127585,x-men+days+of+future+past+2014,26.058586,7.5,3
448078,5143,hannah+and+her+sisters+1986,9.57874,7.6,4
206709,51162,winnie+the+pooh+2011,7.357682,6.8,4
75854,43343,easy+to+love+1953,0.328907,6.0,2
430341,149,akira+1988,10.888917,7.8,3
297246,54752,firstborn+1984,1.90619,6.3,4
169479,51956,the+strawberry+statement+1970,0.93611,4.9,4
263448,36054,champagne+1928,0.560815,5.6,2
2395,947,lawrence+of+arabia+1962,10.893332,7.8,2
33592,8363,superbad+2007,16.205105,7.0,4
224786,41804,all+the+mornings+of+the+world+1991,1.861979,6.3,4
439497,192936,frank+herberts+children+of+dune+2003,3.636791,6.8,2
404804,57283,hxan+1922,2.914798,7.5,5
332974,29154,stand+and+deliver+1988,5.355761,7.3,4
404904,43376,diary+of+a+country+priest+1951,2.957558,7.7,4
66061,13636,bigger+stronger+faster*+2008,6.108182,7.0,4
441353,10882,sleeping+beauty+1959,14.276169,6.8,4
236231,59517,walter+1982,0.95088,5.3,4
96116,43905,of+human+bondage+1934,1.831221,6.4,4
173111,2757,adaptation.+2002,11.624481,7.3,4
266084,54001,the+traveler+1974,0.036044,5.3,4
82095,987,the+front+page+1974,5.789565,6.9,4
25012,141003,the+thin+blue+lie+2000,0.0826,6.0,4
324846,32113,carry+on+teacher+1959,3.180019,6.9,4
163504,17985,bleeder+1999,2.996721,7.1,4
59919,149,akira+1988,10.888917,7.8,4
